properties{
  x = 0,
  y = 0,
  width = 856,
  height = 512,
  min_layer = -1,
  max_layer = 2,
  world = "outside_light_labors_1st_solarus_quest",
  tileset = "outside_main",
  music = "creations/labors/1st_solarus_quest/lost_woods",
}

tile{
  layer = -1,
  x = 0,
  y = 0,
  width = 856,
  height = 512,
  pattern = "1",
  tileset = "blueprint/blueprint_courage_out",
}

tile{
  layer = -1,
  x = 0,
  y = 0,
  width = 152,
  height = 240,
  pattern = "112",
}

tile{
  layer = -1,
  x = -8,
  y = 248,
  width = 160,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 160,
  y = 0,
  width = 16,
  height = 248,
  pattern = "1340",
}

tile{
  layer = -1,
  x = -8,
  y = 256,
  width = 160,
  height = 8,
  pattern = "1072",
}

tile{
  layer = -1,
  x = -8,
  y = 264,
  width = 160,
  height = 8,
  pattern = "984",
}

tile{
  layer = -1,
  x = 168,
  y = 0,
  width = 16,
  height = 240,
  pattern = "1069",
}

tile{
  layer = -1,
  x = 152,
  y = 240,
  width = 16,
  height = 16,
  pattern = "988",
}

tile{
  layer = -1,
  x = 168,
  y = 240,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = -1,
  x = 152,
  y = 256,
  width = 16,
  height = 16,
  pattern = "986",
}

tile{
  layer = -1,
  x = 152,
  y = 0,
  width = 16,
  height = 240,
  pattern = "921",
}

tile{
  layer = -1,
  x = -8,
  y = 240,
  width = 160,
  height = 16,
  pattern = "919",
}

tile{
  layer = -1,
  x = 152,
  y = 240,
  width = 16,
  height = 16,
  pattern = "929",
}

tile{
  layer = -1,
  x = -8,
  y = 256,
  width = 160,
  height = 8,
  pattern = "979",
}

tile{
  layer = -1,
  x = 56,
  y = 0,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 56,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 72,
  y = 0,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 72,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 128,
  y = 112,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 128,
  y = 112,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 120,
  y = 224,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 120,
  y = 224,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 8,
  y = 216,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 8,
  y = 216,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 0,
  y = 104,
  width = 16,
  height = 16,
  pattern = "913",
}

tile{
  layer = -1,
  x = 0,
  y = 104,
  width = 16,
  height = 16,
  pattern = "1039",
}

tile{
  layer = -1,
  x = 32,
  y = 8,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 104,
  y = 80,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 120,
  y = 152,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 128,
  y = 200,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 64,
  y = 200,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 40,
  y = 224,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 24,
  y = 128,
  width = 16,
  height = 8,
  pattern = "914",
}

tile{
  layer = -1,
  x = 40,
  y = 88,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 104,
  y = 8,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 128,
  y = 0,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 136,
  y = 56,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 104,
  y = 120,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 80,
  y = 152,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 72,
  y = 144,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = -1,
  x = 32,
  y = 192,
  width = 8,
  height = 8,
  pattern = "915",
}

tile{
  layer = 0,
  x = 0,
  y = 280,
  width = 192,
  height = 232,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 192,
  y = 0,
  width = 664,
  height = 512,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 152,
  y = 272,
  width = 16,
  height = 8,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 184,
  y = 240,
  width = 8,
  height = 16,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 168,
  y = 256,
  width = 24,
  height = 24,
  pattern = "14667",
}

tile{
  layer = 0,
  x = 320,
  y = 0,
  width = 224,
  height = 128,
  pattern = "1",
}

tile{
  layer = 0,
  x = 0,
  y = 304,
  width = 48,
  height = 208,
  pattern = "1",
}

tile{
  layer = 0,
  x = 48,
  y = 464,
  width = 640,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 288,
  y = 224,
  width = 32,
  height = 240,
  pattern = "1",
}

tile{
  layer = 0,
  x = 208,
  y = 0,
  width = 112,
  height = 224,
  pattern = "1",
}

tile{
  layer = 0,
  x = 544,
  y = 0,
  width = 144,
  height = 464,
  pattern = "1",
}

tile{
  layer = 0,
  x = 752,
  y = 0,
  width = 104,
  height = 160,
  pattern = "1",
}

tile{
  layer = 0,
  x = 752,
  y = 272,
  width = 96,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 752,
  y = 352,
  width = 104,
  height = 160,
  pattern = "1",
}

tile{
  layer = 0,
  x = 848,
  y = 160,
  width = 8,
  height = 192,
  pattern = "1",
}

tile{
  layer = 0,
  x = 320,
  y = 136,
  width = 16,
  height = 8,
  pattern = "1532",
}

tile{
  layer = 0,
  x = 328,
  y = 128,
  width = 8,
