properties{
  x = 5320,
  y = 1980,
  width = 2400,
  height = 3120,
  min_layer = -2,
  max_layer = 3,
  world = "dungeon_10018",
  tileset = "outside_main",
  music = "creations/labors/1st_solarus_quest/dark_world",
}

tile{
  layer = -1,
  x = 0,
  y = 192,
  width = 2408,
  height = 2928,
  pattern = "1644",
}

tile{
  layer = -1,
  x = 2264,
  y = 608,
  width = 144,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 2248,
  y = 624,
  width = 16,
  height = 432,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 2240,
  y = 632,
  width = 16,
  height = 416,
  pattern = "2755",
}

tile{
  layer = -1,
  x = 2256,
  y = 632,
  width = 16,
  height = 416,
  pattern = "1653",
}

tile{
  layer = -1,
  x = 1240,
  y = 256,
  width = 16,
  height = 800,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1272,
  y = 1072,
  width = 960,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1280,
  y = 1080,
  width = 944,
  height = 16,
  pattern = "1651",
}

tile{
  layer = -1,
  x = 1280,
  y = 1064,
  width = 944,
  height = 16,
  pattern = "2762",
}

tile{
  layer = -1,
  x = 1280,
  y = 1048,
  width = 944,
  height = 16,
  pattern = "2677",
}

tile{
  layer = -1,
  x = 1240,
  y = 1264,
  width = 16,
  height = 1024,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 2248,
  y = 1264,
  width = 16,
  height = 1024,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1256,
  y = 1248,
  width = 992,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1272,
  y = 2304,
  width = 960,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1256,
  y = 1248,
  width = 992,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1248,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "2688",
}

tile{
  layer = -1,
  x = 1264,
  y = 1264,
  width = 16,
  height = 8,
  pattern = "2671",
}

tile{
  layer = -1,
  x = 1248,
  y = 1240,
  width = 16,
  height = 16,
  pattern = "1661",
}

tile{
  layer = -1,
  x = 1232,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "1661",
}

tile{
  layer = -1,
  x = 1248,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "1662",
}

tile{
  layer = -1,
  x = 1248,
  y = 1272,
  width = 16,
  height = 944,
  pattern = "2756",
}

tile{
  layer = -1,
  x = 1264,
  y = 1256,
  width = 912,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 1232,
  y = 1272,
  width = 16,
  height = 944,
  pattern = "1654",
}

tile{
  layer = -1,
  x = 1264,
  y = 1240,
  width = 912,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 2224,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "2679",
}

tile{
  layer = -1,
  x = 2240,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "2679",
}

tile{
  layer = -1,
  x = 2224,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "2678",
}

tile{
  layer = -1,
  x = 2224,
  y = 2312,
  width = 16,
  height = 16,
  pattern = "1658",
}

tile{
  layer = -1,
  x = 2224,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "1657",
}

tile{
  layer = -1,
  x = 2240,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "1658",
}

tile{
  layer = -1,
  x = 2240,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "1657",
}

tile{
  layer = -1,
  x = 2256,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "1658",
}

tile{
  layer = -1,
  x = 1264,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "2681",
}

tile{
  layer = -1,
  x = 1248,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "2681",
}

tile{
  layer = -1,
  x = 1264,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "2676",
}

tile{
  layer = -1,
  x = 1264,
  y = 2312,
  width = 16,
  height = 16,
  pattern = "1656",
}

tile{
  layer = -1,
  x = 1264,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "1655",
}

tile{
  layer = -1,
  x = 1248,
  y = 2296,
  width = 16,
  height = 16,
  pattern = "1656",
}

tile{
  layer = -1,
  x = 1248,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "1655",
}

tile{
  layer = -1,
  x = 1232,
  y = 2280,
  width = 16,
  height = 16,
  pattern = "1656",
}

tile{
  layer = -1,
  x = 1248,
  y = 1288,
  width = 16,
  height = 992,
  pattern = "2756",
}

tile{
  layer = -1,
  x = 2240,
  y = 1288,
  width = 16,
  height = 992,
  pattern = "2755",
}

tile{
  layer = -1,
  x = 2256,
  y = 1288,
  width = 16,
  height = 992,
  pattern = "1653",
}

tile{
  layer = -1,
  x = 1232,
  y = 1288,
  width = 16,
  height = 992,
  pattern = "1654",
}

tile{
  layer = -1,
  x = 2240,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "2687",
}

tile{
  layer = -1,
  x = 2224,
  y = 1264,
  width = 16,
  height = 8,
  pattern = "2672",
}

tile{
  layer = -1,
  x = 1328,
  y = 1256,
  width = 912,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 1328,
  y = 1240,
  width = 912,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 2240,
  y = 1272,
  width = 16,
  height = 944,
  pattern = "2755",
}

tile{
  layer = -1,
  x = 2240,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "1660",
}

tile{
  layer = -1,
  x = 2240,
  y = 1240,
  width = 16,
  height = 16,
  pattern = "1659",
}

tile{
  layer = -1,
  x = 2256,
  y = 1256,
  width = 16,
  height = 16,
  pattern = "1659",
}

tile{
  layer = -1,
  x = 2256,
  y = 1272,
  width = 16,
  height = 944,
  pattern = "1653",
}

tile{
  layer = -1,
  x = 1280,
  y = 1264,
  width = 944,
  height = 8,
  pattern = "2693",
}

tile{
  layer = -1,
  x = 1280,
  y = 1256,
  width = 944,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 1280,
  y = 1240,
  width = 944,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 1280,
  y = 2312,
  width = 944,
  height = 16,
  pattern = "1651",
}

tile{
  layer = -1,
  x = 1280,
  y = 2296,
  width = 944,
  height = 16,
  pattern = "2762",
}

tile{
  layer = -1,
  x = 1280,
  y = 2280,
  width = 944,
  height = 16,
  pattern = "2677",
}

tile{
  layer = -1,
  x = 776,
  y = 240,
  width = 464,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 760,
  y = 256,
  width = 16,
  height = 256,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 776,
  y = 512,
  width = 384,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1160,
  y = 528,
  width = 16,
  height = 304,
  pattern = "1340",
}

tile{
  layer = -1,
  x = -8,
  y = 848,
  width = 1152,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 784,
  y = 248,
  width = 448,
  height = 16,
  pattern = "1651",
}

tile{
  layer = -1,
  x = 784,
  y = 232,
  width = 448,
  height = 16,
  pattern = "2762",
}

tile{
  layer = -1,
  x = 784,
  y = 216,
  width = 448,
  height = 16,
  pattern = "2677",
}

tile{
  layer = -1,
  x = 752,
  y = 264,
  width = 16,
  height = 240,
  pattern = "2755",
}

tile{
  layer = -1,
  x = 768,
  y = 264,
  width = 16,
  height = 240,
  pattern = "1653",
}

tile{
  layer = -1,
  x = 784,
  y = 528,
  width = 352,
  height = 8,
  pattern = "2693",
}

tile{
  layer = -1,
  x = 784,
  y = 520,
  width = 352,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 784,
  y = 504,
  width = 352,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 768,
  y = 504,
  width = 16,
  height = 16,
  pattern = "2687",
}

tile{
  layer = -1,
  x = 752,
  y = 504,
  width = 16,
  height = 16,
  pattern = "2695",
}

tile{
  layer = -1,
  x = 768,
  y = 520,
  width = 16,
  height = 16,
  pattern = "2695",
}

tile{
  layer = -1,
  x = 768,
  y = 504,
  width = 16,
  height = 16,
  pattern = "1660",
}

tile{
  layer = -1,
  x = 0,
  y = 856,
  width = 1136,
  height = 16,
  pattern = "1651",
}

tile{
  layer = -1,
  x = 0,
  y = 840,
  width = 1136,
  height = 16,
  pattern = "2762",
}

tile{
  layer = -1,
  x = 0,
  y = 824,
  width = 1136,
  height = 16,
  pattern = "2677",
}

tile{
  layer = -1,
  x = 112,
  y = 928,
  width = 608,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 128,
  y = 1136,
  width = 576,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 96,
  y = 944,
  width = 16,
  height = 176,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 720,
  y = 944,
  width = 16,
  height = 176,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 136,
  y = 1144,
  width = 560,
  height = 16,
  pattern = "1651",
}

tile{
  layer = -1,
  x = 136,
  y = 1128,
  width = 560,
  height = 16,
  pattern = "2762",
}

tile{
  layer = -1,
  x = 136,
  y = 1112,
  width = 560,
  height = 16,
  pattern = "2677",
}

tile{
  layer = -1,
  x = 136,
  y = 944,
  width = 560,
  height = 8,
  pattern = "2693",
}

tile{
  layer = -1,
  x = 136,
  y = 936,
  width = 560,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 136,
  y = 920,
  width = 560,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 712,
  y = 968,
  width = 16,
  height = 144,
  pattern = "2755",
}

tile{
  layer = -1,
  x = 728,
  y = 968,
  width = 16,
  height = 144,
  pattern = "1653",
}

tile{
  layer = -1,
  x = 104,
  y = 968,
  width = 16,
  height = 144,
  pattern = "2756",
}

tile{
  layer = -1,
  x = 88,
  y = 968,
  width = 16,
  height = 144,
  pattern = "1654",
}

tile{
  layer = -1,
  x = 0,
  y = 1184,
  width = 1048,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 0,
  y = 1200,
  width = 1024,
  height = 8,
  pattern = "2693",
}

tile{
  layer = -1,
  x = 0,
  y = 1192,
  width = 1024,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 0,
  y = 1176,
  width = 1024,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 1064,
  y = 2656,
  width = 1200,
  height = 16,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1048,
  y = 1200,
  width = 16,
  height = 1456,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 2264,
  y = 2672,
  width = 16,
  height = 464,
  pattern = "1340",
}

tile{
  layer = -1,
  x = 1056,
  y = 2648,
  width = 16,
  height = 16,
  pattern = "2687",
}

tile{
  layer = -1,
  x = 1040,
  y = 2648,
  width = 16,
  height = 16,
  pattern = "2695",
}

tile{
  layer = -1,
  x = 1056,
  y = 2664,
  width = 16,
  height = 16,
  pattern = "2695",
}

tile{
  layer = -1,
  x = 1072,
  y = 2672,
  width = 1168,
  height = 8,
  pattern = "2693",
}

tile{
  layer = -1,
  x = 1072,
  y = 2664,
  width = 1168,
  height = 8,
  pattern = "2758",
}

tile{
  layer = -1,
  x = 1072,
  y = 2648,
  width = 1168,
  height = 16,
  pattern = "1652",
}

tile{
  layer = -1,
  x = 2256,
